제목,시간,언론사,본문
[ET의 시황레터]인플레·경기둔화 우려에 증시 뒷걸음,2022-04-01 16:50,이데일리,"[이데일리TV 심영주 기자] 뻔한 시황 기사는 가라. 이데일리TV(ET)가 주린이(주식투자 초보자)와 MZ세대 눈높이에 맞춰 쉽고 읽기 편한 시황 기사를 제공합니다. 하루 2분만 투자하면 그날의 시황과 주요 이슈, 종목 뉴스까지 한번에 해결할 수 있어요.미국발 악재에 위험선호심리 ‘위축’ : 증시가 4거래일만에 하락세로 돌아섰어요. 이날 코스피는 개인이 8447억원 어치의 순매수세를 기록하며 지수 방어에 나섰지만 외국인과 기관이 각각 719억원, 7824억원을 팔아치우면서 파란불을 켰어요. 코스피는 0.65% 떨어진 2739.85로, 코스닥 지수는 0.42% 내린 940.57로 마감했어요.블라디미르 푸틴 러시아 대통령이 유럽에 판매하는 천연가스 대금을 자국 통화 루블로 받는 방안을 제도화한 것과 미국의 주요 물가지표(2월 근원 개인소비지출(PCE))가 40년래 최고 수준의 상승률을 기록하면서 미국 증시가 크게 하락한 것이 국내 투자심리에 부정적인 영향을 미쳤어요.이경민 대신증권 연구원은 “3월 중순부터 이어진 반등에 따른 차익 실현 심리가 강해진 상황에서 미국의 경제지표 결과는 위험 선호 심리를 위축시켰다”며 “특히 미국 증시에서 반도체를 포함해 주요 기술주들이 일제히 하락한 점은 국내 대형 기술주 하락에 영향을 미쳤다”고 분석했어요.(사진=네이버 금융 갈무리)마스크 벗고 해외여행 가능할까 : 미국이 전략비축유를 방출하겠다고 발표하면서 국제 유가가 하락하자 항공주가 강세를 보였어요. 동시에 해외 입국자에 대한 자가격리가 면제되면서 리오프닝 기대감이 커진 점도 투자심리를 자극한 것으로 풀이돼요. 제주항공(089590) 대한항공(003490) 아시아나항공(020560) 등이 일제히 상승 마감했어요.이날 화장품 관련주도 일제히 빨간불을 켰는데요. 정부가 실외 마스크 착용 의무를 해제할 수 있다는 가능성을 내비치면서예요. 중앙재난안전대책본부는 이날 “2주간 유행이 확연히 감소세로 전환되고 위중증 환자와 의료체계가 안정적인 수준을 보인다면 ‘실내 마스크 착용’ 등 핵심수칙을 제외한 영업시간, 사적모임, 대규모 행사 등 모든 조치 해제를 검토하겠다”고 말했어요. 이에 토니모리(214420) 한국화장품(123690) 잇츠한불(226320) 등이 강세를 보였어요."
"기업은행, 싸이월드 재개장 앞두고 도토리통장 출시",2022-04-01 16:50,서울경제,"[서울경제]IBK기업은행은 오는 2일 싸이월드 재개장을 앞두고 제휴 상품인 ‘IBK도토리통장’을 출시했다고 1일 밝혔다.IBK도토리통장은 잔액 20만 원 이하 구간에 최고 연 5%의 금리를 제공하는 입출금통장이다. 가입자 전원에게는 6월 이후에 싸이월드 미니룸 아이템을 증정한다.기업은행 오는 5월 31일까지 가입 고객 중 추첨으로 뽑힌 3020명에게 메종키츠네 맨투맨 및 아미 반팔티셔츠, 올리브영 1만 원어치 상품권을 제공하는 이벤트도 진행한다.기업은행은 지난해 11월 싸이월드제트와 도토리은행 개설을 위한 업무 협약을 체결한 바 있다. 도토리는 싸이월드 내 통용되는 사이버머니다."
[올댓차이나]중국 증시 상승 마감…상하이지수 0.94%↑,2022-04-01 16:48,뉴시스,"[서울=뉴시스] 문예성 기자 = 중국 증시가 1일 상승 마감했다.이날 상하이종합지수는 전날보다 0.94% 오른 3282.72로 장을 마감했다.선전성분지수는 전장 대비 0.91% 상승한 1만2227.93으로, ‘중국판 나스닥'으로 불리는 차이넥스트는 전장 대비 0.28% 오른 2666.97로 거래를 마쳤다.전날보다 0.54% 하락한 3234.67로 출발한 상하이종합지수는 오전장에서 전반적인 오름세를 보였고, 오후장에서 강세를 이어가다 상승 마감했다.이날 발표된 제조업 지표 부진에도 외국인 매수세 유입으로 증시는 상승 마감했다.중국 경제 매체인 차이신과 영국 시장조사 업체 IHS 마킷은 7월 차이신 제조업 구매관리자지수(PMI)가 48.1를 기록했다고 이날 발표했다. 이는 전월치(50.4)와 시장전망치(49.9)를 크게 밑돈 것으로, 지난 2020년 3월 이후 2년 만에 최저치이기도 하다.시장에서 항운, 관광, 부동산 등이 강세를 보였고 의학, 코로나19 테마주가 약세를 나타냈다.중국 증시는 칭밍제(청명절 연휴 4월 3~5일)로 4, 5일 휴장한다."
"(영상)에프앤가이드 ""대장장이·유전자혁신 등 테마지수 신설 계획""",2022-04-01 16:48,이데일리,"1일 이데일리TV 뉴스.금융정보업체 에프앤가이드가 대장장이 지수와 유전자 혁신기술 지수 등 올해도 테마지수 라인업을 지속적으로 확대할 계획이라고 1일 밝혔습니다.에프앤가이드에 따르면 대장장이 지수는 소재와 부품, 장비에 특화된 종목들로 구성된 지수로 휴대폰과 반도체 등 경쟁력이 높아지는 산업에 속한 종목들로 구성돼 장기 투자에 적합하다는 설명입니다.유전자혁신 기술지수는 유전자 기술과 관련된 종목들로 구성할 계획입니다.에프앤가이드 관계자는 “올해에도 세계 지수와 테마지수를 추종하는 테마형 상장지수펀드 수요가 이어질 것”이라며 “테마지수 개발을 위해 리서치 인력을 보강하고 텍스트 기반의 인공지능을 탑재해 엔진을 개선했다”고 설명했습니다.한편 에프앤가이드는 이밖에도 투자자들의 관심이 높은 원자력발전과 NFT, 구독경제, 사물인터넷 등의 테마지수도 연구하고 있으며 향후 추가적으로 공표할 예정입니다."
"KCC, 회사채 수요예측서 4배 이상 자금 몰려",2022-04-01 16:47,헤럴드경제,"1500억 모집에 6600억 받아[헤럴드경제=이호 기자] KCC가 회사채 수요예측서 모집물량의 4배 이상을 받아내며 흥행에 성공했다.31일 투자은행(IB) 업계에 따르면 KCC는 3년물로 1200억원 모집에 5500억원, 5년물로 300억원 모집에 1100억원을 받아 총 1500억원 모집에 6600억원의 자금을 받았다.KCC는 마이너스(-) 30베이시스포인트(bp)~30bp의 금리밴드를 제시해 3년물은 5bp, 5년물은 15bp에 모집물량을 채웠다.다음달 8일 회사채를 발행할 예정인 KCC는 최대 3000억원의 증액발행을 고려하고 있다."
"메디톡스, 휴젤에도 칼 빼들었다…미국 ITC에 제소",2022-04-01 16:46,비즈니스워치,"메디톡스 ""세계적 로펌 퀸 엠마뉴엘 선임""휴젤 ""ITC 소송은 발목잡기…강력 법적 대응""/그래픽=비즈니스워치메디톡스가 보툴리눔 톡신의 지식재산권(IP) 되찾기에 본격 나섰다. 대웅제약에 이어 휴젤에 대해서도 미국 행정기관에 제소했다.메디톡스는 지난달 30일(미국 현지시간) 휴젤·크로마 파마·휴젤 아메리카(이하 휴젤)를 미국 국제무역위원회(ITC)에 제소했다고 1일 밝혔다. 크로마파마는 휴젤의 미국과 유럽 사업 파트너사다. 휴젤아메리카는 휴젤과 크로마파마가 함께 설립한 미국 자회사다.메디톡스는 소장을 통해 ""휴젤이 메디톡스의 보툴리눔 균주와 제조공정 등 영업비밀을 도용해 보툴리눔 톡신 제제를 개발 및 생산했으며, 해당 불법 의약품을 미국에 수출하려 한다""고 주장했다. 이어 메디톡스는 ""ITC가 휴젤의 불법 행위에 대한 조사를 개시해야 하며, 해당 보툴리눔 톡신 제품에 대한 수입금지 명령도 내려야 한다""고 덧붙였다.메디톡스에 따르면 이번 소송은 세계적 로펌 '퀸 엠마뉴엘'이 대리한다. 또 소송 비용 일체를 글로벌 소송 및 분쟁 해결 전문 투자회사(사명 비공개)가 부담한다. 글로벌 소송 및 분쟁 해결 전문 투자 회사가 당사자 대신 소송 비용을 부담하고 승소 배상액의 일정비율을 받는 구조다.정현호 메디톡스 대표는 ""메디톡스는 균주와 제조공정 등 당사의 IP 보호를 위해 모든 노력을 기울여왔다""면서 ""법적 조치를 포함한 모든 수단을 강구해 IP를 보호해 회사와 주주의 가치를 극대화할 것""이라고 말했다.휴젤 측은 메디톡스가 근거 없는 무리한 제소를 했다는 입장이다. 휴젤은 ""당사의 보툴리눔 톡신 제제의 개발 시점과 경위 등 개발 과정 전반에서 메디톡스의 터무니없는 주장을 뒷받침할 만한 어떠한 사실이나 정황도 없다""고 반박했다. 또 휴젤은 ""6년 연속 국내 시장 1위를 점유하는 당사를 상대로 이제 와서 부당한 의혹을 제기한 것은 당사의 미국 시장 진출을 막기 위한 전형적인 발목잡기""라며 ""모든 강력한 법적 조치를 통해 당당하게 대응할 것""이라고 강조했다.메디톡스는 대웅제약과도 지난 2016년부터 법적 공방을 벌여왔다. ITC는 2020년 대웅제약이 제조공정 부문의 영업비밀을 침해했다며 메디톡스의 손을 들어줬다. 다만 메디톡스의 균주 자체는 영업비밀에 해당하지 않는다고 판단했다. 이후 메디톡스가 대웅제약의 파트너사인 에볼루스, 이온바이오파마와 합의를 체결하며 ITC 판결 관련 소송은 철회한 상태다. 국내 소송은 현재 진행 중이다."
"한전기술, 958억 규모 용인사옥 양도 결정",2022-04-01 16:46,헤럴드경제,[헤럴드경제=증권부] 한전기술은 자산매각을 통한 신규투자재원 확보를 위해 용인사옥을 클루코브3호에 양도하기로 결정했다고 1일 공시했다.양도금액은 957억5550만원으로 이는 자산총액대비 13.57%에 해당하는 규모이다.양도예정일은 2025년 4월 13일이다.
"KH 일렉트론, 1718만2130주 CB 행사…발행주식의 15.5%",2022-04-01 16:46,이데일리,"[이데일리 김겨레 기자] KH 일렉트론(111870)은 6회차 무기명식 이권부 무보증 사모 전환사채 전환청구권 행사로 1718만2130주가 신규 상장된다고 1일 공시했다. 이는 발행주식총수의 15.47%에 해당한다.발행가액은 주당 582원으로, 신주상장예정일은 오는 15일이다."
"코넥스, 111개 종목 거래…거래대금 1위 '윈텍'",2022-04-01 16:45,이데일리,"[이데일리 김겨레 기자] 1일 코넥스 시장에서는 111개 종목이 거래됐다. 거래대금 1위는 윈텍으로 집계됐다.이날 한국거래소에 따르면 코넥스 상장 종목 129개 중 가격이 형성된 종목은 114개로 집계됐다. 호가만 제시됐을 뿐 거래로 이어지지 못한 종목은 3개였다.전 거래일보다 가격이 오른 종목은 54개, 하락한 종목은 53개였다. 7개 종목은 보합권에서 거래를 마쳤다.거래대금은 212억3000만원으로 전거래일 대비 181억8000만원 증가했다. 거래량은 130만3000주로 전거래일 대비 62만4000주 늘어났다.거래대금 1위~3위는 윈텍(161억5550만원), 엔솔바이오사이언스(23억170만원), 아이케이세미콘(2억5700만원) 순으로 집계됐다.투자자별로 기관이 24억5000만원 순매도, 개인이 56억원을 순매수했다.전체 시가총액은 5조799억원으로 전일 대비 1578억원 증가했다. 시가총액 1~3위는 윈텍(3161억9000만원), 시그넷이브이(3147억3000만원), 선바이오(2821억4000만원)로 나타났다."
"거래소 ""우리로, 개선계획 이행내역서 제출""",2022-04-01 16:43,이데일리,[이데일리 김겨레 기자] 한국거래소 코스닥시장본부는 우리로(046970)가 개선계획 이행내역서를 제출했다고 1일 공시했다.거래소는 “29일까지 기업심사위원회를 개최하여 상장폐지 여부를 심의·의결할 예정”이라며 “심의 결과가 상장폐지에 해당하는 경우에는 기업심사위원회의 심의일 이후 20일(영업일 기준) 이내에 코스닥시장위원회를 개최하여 상장폐지 여부 또는 개선기간 부여 여부 등을 확정할 예정”이라고 밝혔다.
"씨에스베어링, 560억원 주주배정 유상증자 결정",2022-04-01 16:39,아시아경제,씨에스베어링은 1일 시설자금 등 약 560억원을 조달하기 위해 주주배정 후 실권주 일반공모 유상증자를 결정했다고 공시했다.
"도시바, 결국 사모펀드 손으로?…베인캐피털 인수 가능성↑",2022-04-01 16:39,이데일리,"최대주주 에피시모 캐피털 ""지분 9.91% 전량 매각""[이데일리 고준혁 기자] 일본 도시바가 미국의 경영참여형 사모펀드(PEF) 운용사인 베인 캐피털에 인수될 가능성이 높아지고 있다. 그간 구조조정을 여러 차례 시도했던 도시바가 외부 기업의 힘을 빌려 혁신에 성공할지 주목된다.(사진=AFP)1일(현지시간) 로이터통신 등 외신에 따르면 도시바의 최대주주인 싱가포르 행동주의 펀드 에피시모 캐피털은 베인 캐피털에 보유지분 9.91% 전량을 매각하기로 했다고 밝혔다. 지난 3월31일 베인캐피털은 도시바 주식공개매수(TOB)를 제안했는데, 에피시모 캐피털이 주주 중 최초로 이에 응한 것이다.주식공개매수는 주식시장에서 미리 정해진 가격에 주식을 매수하겠다고 주주들에게 공개 제안하는 것이다. 베인 캐피털은 도시바의 상장폐지를 전제로 경영권 인수를 진행하고 있다. 인수 후 도시바의 기업가치를 끌어올린 뒤 재상장시켜 매각할 것으로 관측된다.다만 베인 캐피털은 “에피시모 캐피털의 지분 매수와 관련해 아직 결정된 게 없다”며 “도시바 최종 인수까지 풀어야 할 과제들이 많다”며 말을 아꼈다. 도시바는 “베인 캐피털이나 에피시모와 관련 내용을 논의한 바 없다”고 말했다.도시바는 지난달 24일 임시 주주총회에서 회사를 2개로 분할해 구조조정하는 안건을 상정했지만 통과되지 않았다. 지난해 11월에도 사업 분야를 3개로 나눠 분사시키고 상장폐지한 뒤 2023년 하반기에 재상장한다는 계획을 발표했지만, 주주들의 반대에 부딪혔다. 기업 스스로 구조조정을 시도했으나 실패하고 결국 사모펀드 매각 수순으로 이어지고 있다.이날 도쿄증권거래소에 따르면 도시바 주가는 전 거래일 대비 6.45% 상승 마감했다. 한편 베인 캐피털은 2018년 SK하이닉스(000660)와 함께 도시바의 반도체 사업부인 도시바메모리(현 키오시아홀딩스)를 인수한 바 있다."
인수위 큰 부담 '대우조선해양' 어찌할까,2022-04-01 16:39,비즈니스워치,"인수위 ""부실 공기업 대우조선 해결은 책무""조선빅딜 산은 책임론엔 ""금융위 문제""라는 입장대통령직 인수위원회가 1일 ""국민 세금이 천문학적으로 들어간 부실 공기업을 어떻게 해결할지는 새 정부의 큰 부담이자 책무""라며 ""특정 자리 인사권 다툼이 문제의 본질로 변질되어선 안된다""고 강조했다. 최근 대우조선해양이 문재인 대통령 동생의 대학 동창인 박두선 대표를 선임하면서 청와대와 인수위간의 신경전이 벌어지고 있다. 이 가운데 인수위가 대우조선해양의 정상화 방안에 방점을 찍으면서 앞으로 국내 조선업계가 또다시 구조조정 '수술대'에 오를지 관심이 쏠린다./ 사진 = 대우조선해양 제공이날 원일희 인수위 수석부대변인은 대우조선해양의 정상화 방안을 묻는 질문에 ""경영이 정상화돼야 하고 부실을 털어내야 한다""며 ""거제·부산·경남 일대에 사랑받는 기업으로 탈바꿈하기 위해 새 정부는 노력을 집중할 것""이라고 밝혔다. 그는 다만 ""이를 위해서 경영진 재편은 상식이 지켜져야 하는 문제제기""라고 전했다.대우조선해양은 1998년 대우그룹이 무너진 이후 채권단 관리체제로 유지되고 있다. 기간에 따라 다르지만 대우조선해양에 투입된 공적자금은 천문학적이다. 채권단은 1998년 대우그룹이 무너지면서 대우조선해양에 공적자금 6600억원이 투입한 것을 시작으로 21년간 10조원이 넘는 혈세를 투입한 것으로 추산되고 있다. 인수위는 4조1000억원의 혈세가 투입됐다고 보고 있다.2008년 한화가, 2019년 현대중공업그룹이 대우조선해양 인수를 추진했지만 모두 무산됐다. 2009년 터진 글로벌 금융위기와 2022년 유럽의 기업결합 불허가 발목을 잡았다.특히 산업은행은 대우조선해양을 현대중공업그룹에 매각하는 '조선 빅딜'에 올인했다. 국내 조선업을 현대중공업·삼성중공업·대우조선해양 등 '빅3'에서 '빅2'로 재편하겠다는 계획에 따라서다. 2019년 당시 이동걸 산은 회장은 ""잘못되면 직을 내놓겠다는 각오""라고 배수의 진을 치기도 했다. 현대중공업그룹은 대우조선해양을 인수하기 위해 지배구조까지 개편했다. 하지만 조선 빅딜은 기업결합 심사 문턱 앞에서 좌초했다.대우조선해양의 지난해 영업손실은 1조7547억원으로 적자전환됐다. 작년 매출은 4조4866억원으로 1년전보다 36% 급감했다. 적자가 쌓이면서 자본 계정 중 하나인 이익결손금은 1조원이 넘어섰다. 영업손실이 자본을 갉아먹고 있다는 얘기다.이날 '조선 구조조정 실패에 대해 산은에 책임을 물을 것인가'라는 질문에 원 수석부대변인은 ""산은의 관리 감독은 금융위원회""라며 ""(그것은) 금융위의 문제""라고 답했다. 구체적인 방법을 묻는 질문에는 ""금융위가 해야될 일""이라며 ""인수위는 금융위에 명확한 지침을 줄 수 없고, 준 상황도 아니다""고 덧붙였다.산은은 곳곳에서 인수위와 부딪히고 있다. 인수위는 '지난 2월 금융위가 유관기관의 인사를 중단해달라고 지침을 내렸다'고 업무보고를 받았다. 금융위의 유관기관에는 산은도 포함된다. 하지만 산은이 대주주로 있는 대우조선해양은 최근 주주총회를 열고 박두선 대표를 사내이사로 선임했다.산은은 부산 이전을 두고도 인사위와 대립하고 있다. 윤석열 대통령 당선인은 선거기간부터 산은의 부산 이전을 공약으로 내걸었다. 하지만 이동걸 회장은 지난 1월 ""지방 이전은 진보가 아니라 퇴보""라며 ""(금융에 대한) 이해가 부족하다""고 대립각을 세웠다."
